customer_id,frequency_of_purchases,avg_purchase_value,preferred_channel,customer_support_tickets,inventory_demand
2664,5,324.97066394611846,0,5,10
2665,2,456.90877356892065,0,11,44
2666,27,254.4935919202027,2,14,98
2667,21,791.9868805723244,0,18,49
2668,38,638.1895840324466,0,1,89
2669,15,537.3845058185954,0,18,37
2670,21,398.60093643364894,0,19,58
2671,10,298.4705421605248,2,19,92
2672,23,824.5091211829971,1,1,15
2673,39,456.8935937292333,0,14,20
2674,5,506.432945643256,0,11,55
2675,1,525.6204432353342,0,0,13
2676,13,453.8832660772607,2,13,20
2677,21,263.5275419760395,1,3,43
2678,26,129.13703584062148,1,10,95
2679,45,107.55189449606328,1,6,82
2680,21,759.8878981072818,2,12,41
2681,18,231.29254407849623,2,13,48
2682,37,65.11608680443582,0,6,56
2683,45,799.5422326289272,2,10,92
2684,32,162.52103633204152,2,19,68
2685,36,628.8946308160205,0,19,88
2686,17,345.2568387333846,2,10,44
2687,35,135.2154541243964,1,8,73
2688,49,420.33616946181627,1,3,47
2689,11,24.660772521298888,0,1,50
2690,21,842.6345326874347,1,1,32
2691,26,518.3629817284386,0,8,96
2692,4,147.7684107988822,2,18,54
2693,34,244.61051520509486,2,14,39
2694,48,453.4954402171414,1,17,85
2695,18,196.98068898739317,1,15,58
2696,40,275.913169886075,1,1,61
2697,35,539.0417085929106,0,11,91
2698,41,834.2829229080016,1,0,72
2699,29,407.8212888330216,1,1,83
2700,29,719.8055208180128,0,13,93
2701,38,877.9173713260419,0,6,19
2702,42,224.13793089320035,1,16,69
2703,21,809.1200506981385,0,14,22
2704,42,759.8281763477171,2,16,35
2705,13,363.36792496865365,0,8,10
2706,49,989.6247599058585,0,12,15
2707,41,269.94664772159746,1,1,2
2708,17,262.2552333713786,1,14,22
2709,9,774.5365730066658,1,19,99
2710,41,440.3107448705734,1,10,83
2711,1,337.4870448332328,1,18,12
2712,2,186.87617728571192,1,13,98
2713,48,767.6791066251986,0,3,62
2714,29,788.4585880747163,0,10,45
2715,33,570.898363197839,0,15,58
2716,10,957.7404770594592,0,1,20
2717,40,324.9816377184277,0,1,51
2718,21,227.42285502454382,0,8,7
2719,28,680.6921012451173,2,3,24
2720,11,760.8245543917077,0,7,67
2721,34,232.65691084630416,0,17,70
2722,8,85.84465661850211,2,14,97
2723,22,812.4113217205082,0,1,53
2724,8,976.7369539095523,0,10,34
2725,49,648.2255632115615,0,16,33
2726,15,285.0882311424552,0,6,93
2727,17,996.7058824672641,0,7,23
2728,23,894.3339699044067,0,9,58
2729,24,518.246839817491,2,2,68
2730,45,827.0680719934154,0,12,69
2731,19,817.6623180303371,0,16,98
2732,5,935.4509799767645,1,12,80
2733,32,842.5146053357255,0,18,40
2734,44,647.2424435975928,0,8,47
2735,1,613.2106817669423,2,15,43
2736,23,472.68371544829563,2,4,61
2737,37,630.2207835710498,1,8,42
2738,8,797.2644206650789,0,8,62
2739,13,969.3472500395278,2,5,67
2740,8,472.6144846002989,0,9,55
2741,23,577.9166709588695,0,17,49
2742,43,450.35744010819394,0,10,49
2743,1,671.80373477357,1,14,78
2744,45,633.6212990206469,0,6,33
2745,24,27.655452291687066,1,13,28
2746,35,545.7499435096519,2,7,57
2747,24,97.60202674202388,0,18,41
2748,17,36.11978182548296,1,14,79
2749,5,793.2851904638512,0,18,4
2750,20,266.0633635377075,0,17,20
2751,21,347.24852651442626,0,16,89
2752,40,73.44374172802554,1,2,35
2753,31,187.70525788940714,0,2,53
2754,46,767.9487700752144,2,6,39
2755,36,498.5955219302947,2,9,53
2756,11,881.861777924647,2,16,86
2757,15,403.26971015216685,0,14,99
2758,19,276.0137283967255,0,7,92
2759,7,354.12381631406447,0,16,10
2760,28,715.6440755817354,1,2,80
2761,43,559.4556156111412,2,3,87
2762,5,905.1492954769036,1,7,83
2763,5,606.1470816949944,1,12,65
2764,30,498.0880263966881,0,0,1
2765,32,787.8951966478655,2,17,53
2766,8,948.0585122261108,0,10,46
2767,10,362.28745213252085,0,5,26
2768,38,257.3774480638229,2,15,98
2769,47,620.0552223311978,1,18,2
2770,32,503.8840929423422,0,16,28
2771,48,989.2937191161355,0,17,84
2772,28,467.738166306256,0,10,27
2773,17,83.5882358467424,1,13,28
2774,31,977.5953701698595,0,11,31
2775,8,845.1510761376047,2,19,47
2776,40,186.4676425183837,0,6,7
2777,25,905.5592005817406,0,16,72
2778,9,347.26015261352717,0,4,96
2779,2,383.34086468910004,0,13,75
2780,15,907.3275675385377,1,12,48
2781,3,534.8144093849621,1,11,26
2782,49,146.38530010453445,0,13,55
2783,36,375.365597748386,1,8,89
2784,4,724.876471805202,2,3,7
2785,14,182.44234618733654,0,18,84
2786,41,594.3288854322951,0,0,57
2787,41,698.3213916149728,0,12,58
2788,25,350.41503978715355,1,5,94
2789,10,696.9418818212391,0,0,1
2790,21,885.3652783110255,0,16,82
2791,36,477.3955767909085,1,2,72
2792,12,389.0802348979878,2,16,29
2793,27,258.64681734470287,0,1,22
2794,40,608.1634250646712,0,6,96
2795,2,881.0535275583288,1,0,40
2796,13,331.4146545133421,0,14,62
2797,32,402.27316929193046,0,3,14
2798,31,412.55926237448404,1,5,2
2799,16,565.204218359742,2,12,35
2800,32,236.12487195176422,2,12,71
2801,32,823.9890437546272,0,19,67
2802,34,302.6462547291791,1,0,79
2803,11,708.309063987715,0,1,98
2804,10,518.0835843617565,0,5,22
2805,15,590.0386273192292,2,10,18
2806,17,187.81265143902985,2,17,46
2807,40,737.6729661963889,0,12,82
2808,18,196.7343138522048,0,11,63
2809,9,122.33890125116473,0,19,98
2810,25,551.2127048898991,1,6,36
2811,40,712.2041655484886,2,19,46
2812,14,59.53547807040916,0,6,37
2813,25,78.70136179113665,0,6,18
2814,22,804.6523710788598,0,1,43
2815,30,810.9423725122587,0,10,29
2816,20,252.8516698884904,1,0,76
2817,21,619.0759207722015,2,12,18
2818,44,448.7482743932129,0,11,95
2819,32,636.3690809894779,0,12,15
2820,46,864.2504912582328,0,6,59
2821,49,89.05786033643393,0,11,94
2822,21,780.2045817285698,0,16,28
2823,35,498.09881347582893,1,7,53
2824,32,568.4856743243765,0,2,15
2825,30,657.392046416949,0,6,43
2826,39,923.3969176378163,1,18,33
2827,49,66.15275401622048,0,19,2
2828,12,39.18158860320318,1,7,59
2829,41,186.47916367388575,1,13,8
2830,47,986.5832487664691,2,13,33
2831,18,717.9256037039979,0,1,35
2832,21,618.4947078639569,1,5,18
2833,13,56.56866288060042,0,15,90
2834,21,880.3191216540351,2,8,21
2835,8,814.6292847641879,1,14,64
2836,46,668.1520434284141,0,18,28
2837,40,345.73950732985566,0,14,84
2838,46,79.79990601257474,2,11,45
2839,7,584.2381030219133,2,8,20
2840,23,722.4976257462291,2,15,4
2841,44,103.29794697247496,2,5,36
2842,32,637.429983200511,2,19,98
2843,11,293.50240720828697,1,14,77
2844,22,766.6017790076136,0,12,95
2845,22,544.2196920958187,0,9,52
2846,43,137.74641993233234,1,13,39
2847,25,531.2542532559037,0,2,71
2848,22,401.7794947330515,1,11,81
2849,28,188.55240859883537,0,0,12
2850,29,843.100566821502,1,15,55
2851,13,20.91816401414484,0,9,94
2852,18,319.0069941093249,0,8,48
2853,2,22.469087787732484,0,17,98
2854,29,105.04687704109118,0,0,86
2855,21,304.1252569813502,2,9,85
2856,15,63.72847353547985,1,6,9
2857,27,600.6642270335698,2,9,12
2858,31,95.99427890632096,0,11,81
2859,15,704.6964977254343,0,10,80
2860,23,62.11569150088951,0,8,69
2861,24,68.71580585308584,0,4,83
2862,44,312.2726400429337,0,3,57
2863,13,897.6058097195847,0,19,28
2864,22,644.9793162360834,2,12,17
2865,43,772.4299790096302,2,7,22
2866,37,150.136588382335,2,15,35
2867,33,835.7841789147734,2,0,59
2868,3,18.0647857122928,0,16,79
2869,19,220.92677722567606,1,14,19
2870,23,619.9313979384935,0,14,50
2871,29,381.49394450810985,0,17,26
2872,30,984.3514578013778,1,5,60
2873,39,40.035854350135054,2,1,44
2874,44,998.6121862571778,1,4,56
2875,47,627.3915545327029,2,18,99
2876,25,563.1199246501355,0,6,43
2877,37,68.91731813833462,0,8,23
2878,47,280.59558789923176,0,1,74
2879,8,925.4160614086798,2,6,22
2880,42,360.7035431573518,2,13,47
2881,16,665.0366684625784,1,14,55
2882,8,999.5013869145345,0,11,11
2883,1,270.43901669520574,0,19,55
2884,44,580.3200702243488,0,3,26
2885,5,699.473414775191,2,12,1
2886,3,172.980974099761,0,8,62
2887,1,157.18583805922026,0,11,21
2888,4,461.74483254159156,0,9,8
2889,40,391.9543965416965,2,8,20
2890,35,717.0732824887407,1,6,45
2891,32,78.81368373410038,1,11,81
2892,42,972.4449575032835,0,15,79
2893,34,24.134211868974035,0,14,85
2894,43,605.3036560927897,0,6,65
2895,25,567.0062699087144,2,7,60
2896,10,143.3685735610285,2,6,67
2897,21,159.4068228863945,0,10,95
2898,46,794.7507129166805,0,3,56
2899,39,888.6868338285562,2,17,31
2900,27,290.18679622493187,1,18,85
2901,27,443.58432432294273,0,6,87
2902,2,361.44509062797005,0,12,81
2903,41,81.82154285678537,1,8,22
2904,48,676.4722035556513,1,17,62
2905,13,826.9410054576332,2,6,56
2906,9,311.830563817295,2,19,86
2907,36,990.274035694411,0,15,72
2908,22,85.09304170953138,1,4,8
2909,42,665.1728066763757,0,6,62
2910,26,453.7457343808281,1,5,78
2911,12,452.1358820955893,1,1,24
2912,17,463.06915987320485,1,6,22
2913,14,266.09495606341414,2,8,15
2914,14,718.4071990589101,1,12,84
2915,34,724.3607608241766,2,16,91
2916,20,289.57313900476873,0,16,28
2917,11,836.9533962498657,0,14,22
2918,16,323.6764942138267,1,17,31
2919,31,727.8421927466768,2,14,73
2920,6,129.78976983694577,0,10,62
2921,19,177.01462637570822,0,11,87
2922,37,322.63768806316864,0,16,69
2923,4,597.9350299911829,1,11,39
2924,47,649.0563706239124,2,6,81
2925,4,402.3926102478001,1,6,40
2926,20,87.06076157940889,2,9,69
2927,10,379.89830557179704,1,15,55
2928,24,691.87984079956,0,10,71
2929,35,674.2855065190128,1,15,64
2930,26,168.59444907338832,1,1,8
2931,37,17.706130566277483,2,1,71
2932,38,755.4518011231556,0,17,86
2933,21,115.30448472139128,0,4,44
2934,40,91.52565252464264,0,13,38
2935,39,12.674204665821833,1,7,21
2936,21,438.27531269735795,0,5,4
2937,10,508.23126189180624,1,8,32
2938,38,641.2874056871048,2,5,55
2939,46,303.10320230546,0,16,93
2940,4,713.3204692229122,1,7,60
2941,45,177.63853883287214,2,2,59
2942,20,833.6701525792439,1,11,94
2943,17,576.1298456015411,0,12,67
2944,7,588.0509251383279,0,17,5
2945,4,217.67765964131706,1,10,83
2946,29,83.36766180738437,0,1,72
2947,14,470.0775550498647,1,13,37
2948,3,619.4558324031353,2,0,95
2949,24,104.09599407506875,1,14,27
2950,37,951.029129782885,0,17,13
2951,16,980.6102166304787,0,17,6
2952,4,550.0021284385671,2,16,65
2953,24,950.5684637206721,2,0,30
2954,34,187.65078520504454,0,13,75
2955,30,35.16647832772965,0,19,52
2956,18,49.01543993748603,1,15,41
2957,19,591.6373546325113,0,3,95
2958,31,71.02546460245529,0,5,80
2959,19,958.9601507558461,0,15,15
2960,49,150.5138786518046,0,19,5
2961,46,311.67557799244884,0,5,15
2962,19,824.292623978365,0,14,1
2963,22,226.55291987305216,0,0,15
2964,24,250.5387738700249,1,6,60
2965,45,645.885866233108,1,10,48
2966,12,283.3252276043697,0,0,54
2967,30,225.27315766762328,2,7,55
2968,38,261.63593716260095,0,13,72
2969,31,495.7410243473196,0,4,86
2970,36,966.4388740041672,0,12,27
2971,19,833.915562145616,1,14,98
2972,48,291.76416191457537,0,8,30
2973,45,369.73947641311673,0,7,76
2974,36,469.86712799903665,1,18,60
2975,30,979.1403505468205,1,16,66
2976,49,180.66656365235855,1,18,46
2977,33,363.908272456964,1,17,52
2978,18,732.1318330428878,2,17,86
2979,49,964.3042969262539,0,3,81
2980,28,164.1184606365953,0,1,35
2981,47,235.1061546524023,2,4,42
2982,11,233.43772764652593,1,16,56
2983,45,30.722709197152778,1,6,45
2984,33,608.07446873114,0,15,52
2985,17,673.9960434044349,0,0,23
2986,6,606.5006312240008,0,11,29
2987,4,80.6097595186862,0,18,29
2988,20,78.53782448817539,0,8,57
2989,48,218.28268894918278,0,15,19
2990,47,297.3915705419255,1,6,81
2991,27,788.678219350947,0,14,8
2992,15,167.7963630914319,0,11,50
2993,6,53.65129423355681,0,3,7
2994,47,400.0476326359246,0,5,11
2995,14,422.2282484405011,0,5,67
2996,11,456.39826480706466,0,14,66
2997,39,828.6345085866989,0,2,83
2998,9,107.0253607222323,1,1,28
2999,26,706.9026615977425,0,4,56
3000,16,344.5661153348379,1,7,28
3001,5,316.88033507111527,2,18,89
3002,10,933.2176948251201,1,15,75
3003,3,255.98383917257462,0,18,40
3004,13,646.1065169859727,0,15,2
3005,43,282.3764798023312,1,5,76
3006,49,512.0724438139813,2,0,61
3007,30,788.4299636703151,2,17,76
3008,45,882.905298281098,0,7,25
3009,6,840.3102678920998,1,4,95
3010,17,586.3589287831934,2,11,54
3011,45,256.3281521848399,2,17,17
3012,19,664.6210494292471,0,4,48
3013,42,712.8059953218119,0,12,12
3014,35,20.5850702123664,0,11,61
3015,46,444.8184058225558,0,15,94
3016,26,844.8294223935467,1,13,2
3017,5,494.6917202806169,2,10,80
3018,29,318.2616877416879,2,8,65
3019,37,873.0797933144161,0,9,52
3020,20,164.32189055450766,1,15,34
3021,49,214.38078009203838,0,18,45
3022,21,690.498643266772,1,9,1
3023,10,358.91158211130926,1,3,52
3024,5,715.8866673764411,0,7,67
3025,36,166.12658504689696,0,10,98
3026,6,259.7463987048375,0,5,76
3027,26,165.08090457999717,0,3,56
3028,4,953.3812104278745,2,4,58
3029,39,411.3499212424149,0,17,91
3030,39,343.8477108111237,0,2,50
3031,35,24.060134609057055,0,6,25
3032,1,161.88340361677854,2,11,12
3033,24,426.9244976800745,0,2,97
3034,36,77.81776464617512,0,16,73
3035,6,515.6319362111548,1,2,65
3036,41,460.4652840798033,0,10,56
3037,46,769.4964589409085,0,5,50
3038,44,663.2046743863134,1,10,87
3039,31,451.48783226736805,0,3,28
3040,20,232.41409310402074,2,16,3
3041,24,729.5949303576283,1,0,38
3042,25,710.7834824196622,1,11,64
3043,36,161.76319891023354,0,2,54
3044,21,915.6043131111487,2,15,36
3045,30,73.76106485489274,1,2,44
3046,24,64.48733180378903,0,13,44
3047,44,195.47691348580273,0,16,69
3048,42,910.3661900682835,0,18,93
3049,30,524.7981427965526,1,6,53
3050,22,790.0615114661712,2,10,13
3051,28,235.5647561957356,1,15,44
3052,7,495.31975490720345,1,18,4
3053,35,364.70656898764344,0,4,70
3054,28,829.5503209955307,1,0,51
3055,14,32.37839496563436,2,9,70
3056,10,251.4043026664443,0,17,11
3057,16,161.048482059355,0,9,91
3058,16,860.5971483343537,0,0,54
3059,31,472.86841119682805,0,12,62
3060,42,410.177843454284,1,3,59
3061,25,454.98793448006904,2,11,99
3062,13,972.2053051953118,0,15,61
3063,6,851.7647203925649,0,18,40
3064,44,709.3050841318045,0,11,4
3065,9,297.5741696310221,2,5,27
3066,45,173.5212695232633,0,15,16
3067,36,922.2192927342088,0,11,82
3068,43,428.844767568518,0,9,7
3069,20,285.9682414739429,0,4,11
3070,18,476.2116181534591,2,18,72
3071,43,918.6689485921486,0,11,64
3072,21,393.19664025738024,1,7,52
3073,4,567.0145872756185,1,3,6
3074,33,804.9366380974811,0,6,48
3075,27,432.8612057379073,0,4,69
3076,7,241.20638390710462,2,10,6
3077,6,994.5804908992031,1,16,61
3078,15,957.005148877638,1,2,66
3079,18,845.0443774342589,1,1,95
3080,32,691.4901405920633,2,18,96
3081,11,301.916971789,0,1,73
3082,20,914.2788087823917,0,13,79
3083,24,282.8011034200165,0,0,85
3084,15,802.8013997300642,0,15,53
3085,48,919.0755862618932,0,14,28
3086,7,606.9738020256124,2,17,91
3087,21,805.025655712267,2,1,5
3088,42,793.7781482097291,0,10,81
3089,26,201.2261736097701,0,16,58
3090,44,671.2452288601238,0,12,24
3091,14,102.53325753539912,2,11,31
3092,37,512.7716417061065,0,1,99
3093,21,170.61319265917172,1,17,41
3094,18,422.1860038084674,2,9,68
3095,5,834.6522539514533,0,11,84
3096,3,987.2961612339024,2,16,81
3097,23,324.78023334302156,0,13,46
3098,26,536.6361417953449,1,18,10
3099,37,516.1850441267836,0,12,37
3100,24,954.8574947327553,0,2,21
3101,49,483.7978951084458,2,7,21
3102,19,702.1151433457009,1,4,80
3103,25,922.5713407774408,0,11,97
3104,21,379.64477394147167,0,0,10
3105,12,903.1010158629338,0,15,82
3106,41,918.2816596721034,1,11,97
3107,33,931.3558789274593,0,16,93
3108,4,277.74172361671214,2,8,95
3109,42,406.3520383272589,0,12,24
3110,7,871.6919491434448,0,3,12
3111,22,365.5702060376146,1,3,20
3112,33,604.25050260417,0,14,70
3113,17,126.87396218745144,2,9,8
3114,24,65.71223823012835,1,5,78
3115,34,417.87404959725086,0,2,5
3116,28,583.1273672667903,1,14,54
3117,43,398.77212222535195,0,5,36
3118,41,581.9584124592336,0,10,38
3119,39,519.9335324100672,0,1,3
3120,22,688.8501569932151,1,1,36
3121,49,653.0371067547359,0,0,22
3122,17,430.0032461745143,0,10,8
3123,34,430.74528801566464,0,4,61
3124,6,149.37055661210968,0,5,78
3125,46,518.1061863754946,0,2,7
3126,6,591.3073368543397,0,19,68
3127,34,481.72450338028796,0,4,62
3128,1,332.450261736129,0,19,19
3129,10,724.4320588092185,0,8,47
3130,21,83.91502819877182,2,18,24
3131,5,915.2959660565068,1,4,80
3132,2,30.437005150335352,0,11,6
3133,22,962.7266321038951,2,11,8
3134,48,467.7320449253158,0,15,25
3135,2,418.54324456350577,0,6,96
3136,10,263.8795772885562,2,13,89
3137,34,19.97042348396034,1,8,74
3138,16,282.0423617775818,2,14,41
3139,48,118.3059262057306,2,10,58
3140,39,663.2226342664608,0,3,81
3141,22,325.884222597519,2,10,60
3142,12,769.5075351196249,2,8,3
3143,24,214.8470254726558,0,5,9
3144,47,901.2325088577884,2,16,52
3145,40,527.7516999547743,0,8,58
3146,38,123.3611345042916,1,5,60
3147,10,406.8367832969442,0,5,82
3148,35,214.692918829064,0,3,49
3149,49,207.6885719064974,1,19,94
3150,32,511.3060402756868,0,10,5
3151,7,675.1730954800089,1,2,62
3152,21,912.502023448394,1,17,32
3153,20,507.14039065601685,0,15,27
3154,26,966.1803873077469,0,15,85
3155,4,942.2185035526351,1,11,24
3156,46,866.4119046845168,2,13,38
3157,22,504.97749231279437,1,8,67
3158,15,149.4949042511037,1,6,16
3159,40,225.72542511723105,1,13,15
3160,21,651.1933026848559,0,19,25
3161,15,427.53743048135414,0,19,72
3162,22,155.33361543645645,2,9,4
3163,28,484.2039943029173,1,10,32
3164,14,27.256240047025464,0,6,45
3165,27,736.5564171905972,0,18,56
3166,41,82.84548154479396,0,18,35
3167,40,632.8224837129978,1,10,53
3168,28,795.0802045493434,0,5,30
3169,26,141.31743570942587,1,7,49
3170,49,523.4523037593524,0,0,94
3171,2,781.2768392158749,0,7,81
3172,25,268.02712020943136,2,4,83
3173,3,171.2874270716029,0,9,52
3174,8,343.4509198577823,2,1,95
3175,44,559.1521848174826,0,3,81
3176,33,579.5267989062025,0,1,2
3177,42,139.56757012311013,0,14,59
3178,35,462.99315919723193,1,19,37
3179,6,275.599373584093,1,9,29
3180,39,843.6039758843012,0,1,30
3181,23,320.4393807433905,0,5,22
3182,25,840.317479288521,1,13,75
3183,43,434.2789664757742,0,4,97
3184,19,729.3199081681887,0,1,19
3185,5,514.9596262587022,0,13,67
3186,11,625.7429978896668,1,12,86
3187,12,401.4029457527693,0,1,18
3188,10,770.5247001294158,0,8,94
3189,8,430.93748973792174,0,2,65
3190,24,462.8870301199637,0,14,84
3191,28,522.5018815486476,1,2,5
3192,41,833.5058772021237,2,11,76
3193,36,662.7851393154502,0,5,11
3194,37,355.66878270009227,0,18,88
3195,21,673.6164376417274,0,16,58
3196,8,646.0023072784916,2,5,18
3197,9,931.7090831209073,0,18,72
3198,47,843.0022716650965,2,16,93
3199,15,650.9724545137357,0,15,56
3200,48,348.09203957720314,0,7,22
3201,46,781.7806843726569,0,18,56
3202,40,579.4562101321729,1,7,66
3203,18,985.4172882198926,1,19,23
3204,42,255.031067284106,0,14,16
3205,20,88.85928252157808,0,7,44
3206,6,79.1928937690682,0,2,72
3207,12,643.6300844681635,0,15,68
3208,2,939.8676266224086,0,2,14
3209,7,11.912595148590135,0,0,9
3210,16,728.5133364881996,1,7,75
3211,3,660.494530707616,0,8,16
3212,45,734.9811502972711,0,11,13
3213,3,361.8513526947122,0,17,36
3214,27,822.2914802112765,0,16,44
3215,43,54.25986210467333,0,7,81
3216,40,757.8767896158073,0,19,14
3217,38,274.4012219355969,0,10,93
3218,33,482.0693971094908,2,6,17
3219,28,824.4099088416483,0,13,65
3220,1,278.64544483922566,0,9,84
3221,8,193.35543652745454,2,14,97
3222,37,684.5000534944054,0,11,54
3223,32,538.0609425917365,2,19,2
3224,48,519.2598300587226,0,16,17
3225,43,264.20182038253404,1,7,23
3226,37,44.53150276182738,1,13,86
3227,4,416.1664469483997,2,14,1
3228,30,115.4938856630903,1,10,12
3229,6,906.9292591427102,0,11,13
3230,46,50.83782023701322,1,19,78
3231,19,437.3343456425376,0,15,74
3232,32,61.7231278638196,1,19,12
3233,9,104.58843581911866,0,17,57
3234,12,662.2780002528018,1,9,86
3235,11,650.6401483643536,1,18,18
3236,46,42.72167293064538,2,17,83
3237,16,11.120160369661495,0,0,94
3238,1,88.02989647035616,1,3,15
3239,45,765.3689087348228,0,6,39
3240,21,588.7307080239921,0,0,78
3241,30,47.73706273660669,1,7,73
3242,13,493.216045714099,1,16,69
3243,34,714.9090634839068,1,7,33
3244,4,870.2618806547982,1,4,48
3245,28,934.6961257524204,0,0,5
3246,38,334.166157324526,1,14,88
3247,31,144.47410412913305,0,3,8
3248,27,244.556661524133,0,6,19
3249,5,778.4097771198215,0,13,52
3250,25,971.7693728918875,1,11,12
3251,3,471.72968118677676,1,2,72
3252,33,312.2996814123119,0,19,8
3253,4,434.89867614043413,1,17,55
3254,25,311.7650131986811,0,7,84
3255,20,263.9226479750828,2,1,93
3256,34,597.8132448831078,1,5,34
3257,26,25.578620569808955,0,6,82
3258,5,266.9567261783383,2,6,65
3259,35,664.7682570665391,0,12,75
3260,28,41.74206934373697,1,0,47
3261,29,92.36979834384564,0,7,35
3262,9,300.46218333792694,0,12,32
3263,38,879.0267506228951,1,19,51
3264,6,767.2372985636432,0,18,80
3265,19,31.935063122081086,2,16,6
3266,44,506.69568852160694,0,12,9
3267,11,281.9406190475426,0,15,40
3268,2,652.1592024714423,1,14,86
3269,47,724.3383437675266,0,10,48
3270,44,864.2339513579897,0,11,72
3271,44,480.66207473297413,2,2,96
3272,9,994.5055876601286,1,8,26
3273,21,980.1862462142383,0,13,82
3274,24,883.3450572263229,1,6,37
3275,34,579.1208002064901,2,10,52
3276,22,404.02637312877687,0,9,12
