customer_id,frequency_of_purchases,avg_purchase_value,num_products_purchased,days_since_last_purchase
3212,45,734.9811502972711,13,176
3213,3,361.8513526947122,5,239
3214,27,822.2914802112765,7,98
3215,43,54.25986210467333,10,347
3216,40,757.8767896158073,11,89
3217,38,274.4012219355969,3,252
3218,33,482.0693971094908,13,99
3219,28,824.4099088416483,2,329
3220,1,278.64544483922566,4,326
3221,8,193.35543652745454,3,154
3222,37,684.5000534944054,15,295
3223,32,538.0609425917365,4,283
3224,48,519.2598300587226,4,296
3225,43,264.20182038253404,15,31
3226,37,44.53150276182738,6,131
3227,4,416.1664469483997,5,216
3228,30,115.4938856630903,12,15
3229,6,906.9292591427102,7,326
3230,46,50.83782023701322,3,267
3231,19,437.3343456425376,7,286
3232,32,61.7231278638196,12,291
3233,9,104.58843581911866,15,43
3234,12,662.2780002528018,19,168
3235,11,650.6401483643536,6,349
3236,46,42.72167293064538,8,255
3237,16,11.120160369661495,6,170
3238,1,88.02989647035616,3,259
3239,45,765.3689087348228,5,346
3240,21,588.7307080239921,9,78
3241,30,47.73706273660669,16,339
3242,13,493.216045714099,16,85
3243,34,714.9090634839068,9,149
3244,4,870.2618806547982,18,201
3245,28,934.6961257524204,13,77
3246,38,334.166157324526,11,361
3247,31,144.47410412913305,10,250
3248,27,244.556661524133,10,53
3249,5,778.4097771198215,6,300
3250,25,971.7693728918875,16,302
3251,3,471.72968118677676,12,293
3252,33,312.2996814123119,4,294
3253,4,434.89867614043413,5,109
3254,25,311.7650131986811,2,88
3255,20,263.9226479750828,19,166
3256,34,597.8132448831078,1,267
3257,26,25.578620569808955,4,93
3258,5,266.9567261783383,12,173
3259,35,664.7682570665391,2,64
3260,28,41.74206934373697,12,126
3261,29,92.36979834384564,16,230
3262,9,300.46218333792694,2,105
3263,38,879.0267506228951,17,209
3264,6,767.2372985636432,2,62
3265,19,31.935063122081086,4,240
3266,44,506.69568852160694,6,61
3267,11,281.9406190475426,7,346
3268,2,652.1592024714423,15,12
3269,47,724.3383437675266,12,137
3270,44,864.2339513579897,5,195
3271,44,480.66207473297413,14,74
3272,9,994.5055876601286,16,363
3273,21,980.1862462142383,11,136
3274,24,883.3450572263229,12,43
3275,34,579.1208002064901,19,39
3276,22,404.02637312877687,17,31
3277,3,370.7424470383871,7,142
3278,12,22.00350258686738,9,320
3279,28,256.68275226994285,14,359
3280,30,721.6201525996729,12,353
3281,26,607.5957788941358,15,44
3282,48,917.2579672758583,12,188
3283,21,59.52204424739229,13,353
3284,28,163.7238371455573,9,2
3285,26,791.3513514586089,7,292
3286,33,364.9225548833805,1,311
3287,21,127.16188038069915,10,343
3288,35,996.4860000490883,6,325
3289,34,789.3777996426693,15,336
3290,41,414.6536263905413,15,296
3291,47,825.1140021766789,9,24
3292,18,683.7978314179618,13,104
3293,11,792.075011974135,1,62
3294,23,817.0543137899933,9,153
3295,48,93.88139645741472,3,263
3296,22,626.7431588112147,9,294
3297,17,16.717697447059315,15,243
3298,5,53.021683838158914,7,342
3299,44,904.9402089652824,4,342
3300,11,532.2880841432375,17,347
3301,30,738.5429660098396,4,121
3302,15,840.1159805387146,19,353
3303,27,950.0908998889392,5,173
3304,35,870.6593194435679,16,103
3305,33,488.478334210321,3,160
3306,20,342.61060430670636,11,257
3307,16,162.94830384397778,15,202
3308,34,406.31826766240715,19,45
3309,2,372.8286433695518,14,64
3310,35,563.9790935363146,16,196
3311,40,668.8543146696413,6,70
3312,28,978.542221680597,5,181
3313,47,731.1023242397251,17,331
3314,39,647.3110471184941,16,247
3315,6,341.74150992565916,2,329
3316,9,44.15883773334272,11,158
3317,20,295.2438775661449,4,186
3318,1,770.7634214550216,6,231
3319,8,213.21922139576373,7,73
3320,23,715.0663117373733,17,55
3321,3,583.9820441437216,8,243
3322,4,180.13830105296023,1,302
3323,25,269.0085582289116,15,353
3324,47,501.3405674516117,12,215
3325,38,424.190958056769,15,15
3326,15,780.7782090712919,15,147
3327,21,737.0605961178145,9,144
3328,35,578.828758438287,16,25
3329,46,824.051964358196,2,99
3330,14,567.0428452774655,15,179
3331,36,964.7453640906875,15,333
3332,12,225.05185815957063,7,174
3333,17,716.9906736661312,13,263
3334,39,376.2446907339233,17,290
3335,9,286.17653247599196,11,58
3336,35,188.58360120803576,10,334
3337,13,556.9784414989284,1,279
3338,15,223.31473842171914,14,145
3339,18,208.34734293392185,5,122
3340,33,990.6265860329797,8,27
3341,6,803.7299426773031,1,66
3342,27,750.7940520518316,7,101
3343,23,796.1200196239274,2,94
3344,27,969.2336449815551,7,67
3345,34,577.5439218656715,7,250
3346,46,228.04143862883194,9,142
3347,38,863.5875443457066,4,267
3348,14,745.3034221595492,7,40
3349,36,420.16522921083134,18,215
3350,8,478.8338035888999,13,131
3351,35,417.1398744940804,11,1
3352,19,930.642738626714,9,9
3353,30,350.0962953833112,14,329
3354,14,963.8494358696107,8,332
3355,20,911.1690535414103,14,144
3356,49,634.2159308256917,17,350
3357,25,584.023555369074,14,328
3358,40,376.38838726927116,5,302
3359,24,28.155005120543382,10,138
3360,14,136.34695437537573,6,358
3361,26,756.6890101160532,10,297
3362,38,476.8247253222836,11,179
3363,23,158.33975284608843,6,278
3364,22,271.3212455905523,10,144
3365,48,948.3585308485297,14,339
3366,19,373.46150695716244,3,190
3367,46,908.6051257669619,7,331
3368,3,311.58947397064094,2,270
3369,42,547.7878934234893,7,187
3370,19,30.27231252857591,17,154
3371,9,526.6563592698411,13,172
3372,28,640.572590504524,9,247
3373,20,241.96204834380615,13,11
3374,45,583.1478044433035,15,47
3375,7,650.6960943304757,13,266
3376,14,690.017217597939,17,317
3377,9,778.6392888018821,8,111
3378,19,318.22585050012236,9,301
3379,47,572.0991868675594,9,303
3380,14,981.7632394669484,8,279
3381,38,899.1627289585056,16,292
3382,36,953.1387738173828,7,252
3383,40,392.2750345432857,17,76
3384,17,789.0588248376952,7,175
3385,30,623.6989722427443,6,109
3386,9,91.90773223161868,5,340
3387,33,825.7405852654947,17,336
3388,25,680.330263593791,8,14
3389,14,206.92818592011412,1,181
3390,11,88.94117185516673,16,322
3391,35,838.6519093418474,17,272
3392,41,88.11281119628904,3,43
3393,14,100.44032671277228,13,102
3394,30,433.13420502527214,8,113
3395,41,143.4498501352823,16,193
3396,4,914.5329014682922,7,9
3397,4,475.58109690060434,15,149
3398,28,573.4594708480257,2,338
3399,8,928.8250285833066,2,224
3400,2,534.9605933819652,10,110
3401,41,360.05523449774535,5,354
3402,46,799.1835547576735,4,84
3403,22,448.4216955004586,15,43
3404,41,325.28473134628234,13,66
3405,16,725.9971640194792,17,109
3406,29,803.5896198469126,1,102
3407,49,793.7990059084287,18,135
3408,48,977.8976699874205,15,86
3409,30,788.8002793862131,14,84
3410,12,772.2341015891993,9,227
3411,35,858.910401198858,12,260
3412,11,10.18334334248838,5,20
3413,46,368.80709707589295,2,35
3414,21,740.2270650740778,7,353
3415,21,603.7218209991746,9,243
3416,5,185.79628260530149,18,270
3417,48,310.69575819765987,4,223
3418,20,343.4246849712857,2,304
3419,37,572.1498300605929,1,158
3420,3,833.2823134766656,12,285
3421,44,933.166861979903,13,36
3422,33,752.5914887251026,14,298
3423,9,844.5208862750418,5,29
3424,9,475.39499886700094,3,255
3425,4,395.8775664260645,4,142
3426,35,398.7814468227748,17,134
3427,17,619.8781430565575,19,144
3428,34,132.99433850025093,11,297
3429,24,583.6992409623587,8,341
3430,32,668.4815315818882,12,245
3431,1,444.5196528041764,18,254
3432,8,953.6355050034557,18,364
3433,45,612.1311396557795,9,5
3434,23,227.79947751425894,5,266
3435,47,484.4240948591811,17,239
3436,40,678.650392763941,13,250
3437,12,330.3928333346742,6,291
3438,12,88.84519022613294,14,31
3439,46,587.6012783637761,15,120
3440,47,948.3914669334832,14,79
3441,15,490.22126570754205,4,9
3442,41,907.0479898405675,18,44
3443,19,836.673352487977,1,222
3444,26,155.93865579764352,12,144
3445,29,711.0882226172151,9,120
3446,22,441.11086982125863,10,53
3447,40,257.7438620103075,18,65
3448,21,690.068972110036,17,176
3449,38,745.2341114698571,19,70
3450,20,188.09735554749042,4,302
3451,29,915.3002352356464,16,121
3452,4,753.6357715119266,7,203
3453,7,934.041744150549,9,289
3454,28,323.90248657605406,8,180
3455,28,939.941665585557,7,81
3456,4,374.83248125999705,10,55
3457,22,63.43006381311782,8,179
3458,12,765.3396948219331,17,98
3459,45,706.4730626474575,12,110
3460,3,601.9318823406991,14,153
3461,22,494.99480694033224,12,125
3462,44,41.84361761940508,2,91
3463,2,628.3512790049527,12,294
3464,24,422.6662690705657,14,37
3465,34,564.6073087135355,7,5
3466,27,435.0281285479599,13,338
3467,41,966.395571437547,4,150
3468,1,608.0678121393387,1,316
3469,8,751.7439672964425,17,172
3470,23,936.9834779963725,3,262
3471,38,595.6833296875723,17,27
3472,6,21.941892644176747,8,55
3473,22,43.948761527436936,3,320
3474,25,705.3150497608432,10,249
3475,18,286.29428478977064,2,273
3476,17,583.5859300744693,4,259
3477,12,210.25440927976226,14,266
3478,6,277.54638631109697,11,191
3479,26,509.59464538859453,14,63
3480,27,975.8137687225212,13,345
3481,8,620.1077843170997,4,341
3482,19,936.786623467893,2,104
3483,42,959.786055843078,2,288
3484,1,216.02889645630236,11,259
3485,29,318.081666444255,5,161
3486,45,772.2923584065171,9,171
3487,49,868.0963622684304,17,109
3488,35,524.0344767476324,12,140
3489,40,993.2938066077437,18,93
3490,14,21.456476767717568,3,103
3491,35,306.5967290293635,5,226
3492,48,626.9301362071341,14,353
3493,45,474.597011828108,16,160
3494,20,125.43693676451274,19,195
3495,49,374.10921462575794,9,324
3496,13,35.19267186208866,17,145
3497,38,646.3185856145266,7,242
3498,49,893.8151175663917,10,132
3499,46,886.0253825456243,4,93
3500,49,702.549029027891,10,273
3501,8,471.11249354294824,3,192
3502,43,516.9113025045749,9,22
3503,20,145.54963575570628,13,194
3504,33,347.606922188011,1,170
3505,26,195.8507947432909,15,11
3506,39,822.988201316455,15,181
3507,21,915.6063623245801,11,232
3508,49,541.5540288059159,10,29
3509,42,730.4864001078147,7,20
3510,43,130.2501231980562,1,5
3511,41,612.449296844466,7,34
3512,9,705.7631111640675,5,140
3513,24,458.2404482162868,16,28
3514,37,250.84035362599164,8,98
3515,49,878.6007753359775,2,262
3516,41,745.4796327541852,8,246
3517,17,900.858709030703,14,19
3518,24,820.2186210228452,4,12
3519,21,990.470685283074,15,25
3520,39,200.25100588230444,7,13
3521,41,95.88029012593435,8,76
3522,39,343.63276342388593,11,259
3523,13,137.7141332730263,2,24
3524,11,527.8988117771621,9,8
3525,46,636.6986163536651,6,228
3526,19,582.5057290216696,1,123
3527,11,266.6477340363674,3,90
3528,13,909.7357906591088,10,301
3529,46,30.96064009802467,5,224
3530,45,354.53322022585803,12,224
3531,1,721.8025506440804,1,257
3532,40,769.2596370856678,9,3
3533,44,421.95735898754134,13,321
3534,19,26.74071512380342,19,271
3535,12,621.8632423325,7,306
3536,8,72.46373437138355,16,148
3537,8,116.77721839197935,8,189
3538,45,653.748212449728,19,187
3539,12,319.3634428814263,7,188
3540,48,354.54985118117037,4,124
3541,33,491.939006213411,10,37
3542,45,978.7926109107802,1,149
3543,26,965.7877985313233,17,106
3544,39,422.09838936647435,13,103
3545,28,272.8442250460994,19,232
3546,5,309.56623113747463,13,355
3547,8,276.0934851799881,9,146
3548,25,536.9233490703629,5,17
3549,27,610.7912097229192,1,159
3550,46,493.8915943473694,2,304
3551,23,413.9144186256708,11,282
3552,30,219.1721871942384,4,278
3553,45,487.6805354682922,9,125
3554,47,347.69168666443346,5,173
3555,23,546.1795081703594,5,320
3556,49,678.4375213565077,8,163
3557,47,636.9790526922445,2,203
3558,20,467.8653083015374,7,338
3559,18,560.4919000371614,17,155
3560,18,292.0075696511521,11,324
3561,2,33.99785643216579,15,261
3562,4,628.769259626423,3,186
3563,30,260.04287354631003,13,57
3564,33,672.2641729675918,18,217
3565,36,749.5384146009898,3,208
3566,18,916.7684686427433,2,202
3567,37,958.5415675248169,5,74
3568,19,20.420785846604428,5,85
3569,47,990.470467261091,13,120
3570,28,686.1881353092193,8,14
3571,40,647.0889187704473,16,328
3572,20,25.060964243401855,18,129
3573,49,862.6210777678701,16,282
3574,33,154.0365327753481,1,49
3575,12,838.9568523937106,8,359
3576,15,25.406920796128844,2,242
3577,41,649.5046198741696,5,322
3578,39,440.4535184321295,15,53
3579,2,208.7590617687418,14,265
3580,29,116.48577785272977,3,69
3581,41,445.7264195808632,7,40
3582,10,132.07274726821052,4,184
3583,2,491.58214557413703,11,133
3584,11,628.9648880663237,12,56
3585,13,829.1103516712845,15,255
3586,10,681.862942811038,6,5
3587,14,74.54776903908896,1,69
3588,18,314.3582072223588,18,52
3589,9,295.0988218531754,14,329
3590,39,915.8820992363734,7,98
3591,28,869.1042239488359,10,161
3592,3,376.4464391669128,9,271
3593,20,80.44370332375529,2,65
3594,6,895.1662446266861,8,327
3595,27,889.3080534345454,1,243
3596,2,856.1986707104178,2,262
3597,29,846.6308213581466,7,212
3598,38,485.45146107529314,16,154
3599,3,185.65733572710224,4,234
3600,16,482.7131699578034,17,140
3601,30,499.65179296277023,4,333
3602,40,495.0324357124121,3,115
3603,2,543.384860253965,9,333
3604,17,265.0804527612436,15,130
3605,41,372.5787693222789,3,178
3606,12,439.84472604383484,12,95
3607,35,139.80999742133486,15,317
3608,43,460.81049321588546,8,101
3609,1,812.364920898897,12,196
3610,45,829.7789473055475,13,290
3611,15,417.44813418202,15,208
3612,26,523.6202289635099,11,95
3613,37,43.313828813706074,17,103
3614,21,677.688230903911,12,8
3615,49,410.55982411739444,18,136
3616,31,451.0229062525123,16,98
3617,25,874.9359999079671,3,261
3618,23,467.2160902150023,9,147
3619,24,30.980323765574234,7,185
3620,38,235.21598196037175,19,232
3621,28,480.86440816517637,5,101
3622,21,430.1523298210504,19,147
3623,43,861.7664359076758,10,205
3624,18,546.716134213105,12,46
3625,36,692.7393844959698,8,104
3626,35,474.6300640730354,3,336
3627,45,445.25917671857326,19,222
3628,9,451.8238017896078,11,118
3629,38,416.81235399690047,8,5
3630,30,543.1975519956613,13,211
3631,44,257.93896773606764,10,55
3632,34,892.1446419034027,18,19
3633,32,339.7546926129342,12,88
3634,3,156.04859583557337,7,247
3635,3,105.58497381176767,11,117
3636,28,23.288685968926334,10,170
3637,44,428.62751778119286,3,150
3638,15,195.73487865997043,7,295
3639,41,31.431423561375436,4,208
3640,23,524.8193508266285,8,283
3641,40,683.1787631642538,8,332
3642,11,94.8935404019933,6,174
3643,48,466.311565190463,13,127
3644,32,746.1923918147392,12,156
3645,36,985.9487527983408,3,180
3646,33,670.5184411961353,6,87
3647,24,252.39115530142539,19,324
3648,39,719.3881033812096,11,267
3649,34,601.9501325516317,4,82
3650,28,219.68129569573225,15,64
3651,37,852.5997175890792,2,119
3652,7,433.1303829553249,15,341
3653,4,962.3578781867847,17,313
3654,37,725.6719973733002,2,163
3655,1,648.1175230855039,7,293
3656,1,731.0693091017963,16,178
3657,47,483.3160486300393,5,30
3658,20,510.1742130236572,16,161
3659,19,852.6953115902965,19,3
3660,29,684.1192512770679,2,24
3661,10,898.2708919397253,15,59
3662,18,891.9184860385259,4,237
3663,28,976.7251337038067,2,240
3664,35,703.2125122568808,10,311
3665,43,507.2787004851246,5,321
3666,47,174.64858320699153,18,160
3667,31,708.3267540509431,4,60
3668,27,298.6619395923314,1,240
3669,11,290.1180923569579,18,322
3670,49,245.90489868358742,6,59
3671,49,876.3708367779357,14,53
3672,38,869.2848022153366,10,64
3673,5,634.6607404213576,18,121
3674,8,478.2511715570285,9,119
3675,34,675.393315497811,12,286
3676,48,611.1571557954068,10,18
3677,12,421.5769058401535,19,5
3678,38,385.834558810778,6,325
3679,1,388.9663650638967,14,160
3680,31,593.2420691244779,8,142
3681,4,651.1926625596176,14,18
3682,49,457.22433598028755,11,68
3683,45,969.0045357109126,16,114
3684,5,93.00726082443623,6,22
3685,30,353.57655569423923,15,20
3686,24,424.8839362941865,15,263
3687,3,26.752130030293685,14,98
3688,11,371.3076157915429,12,105
3689,45,280.9728180011141,2,286
3690,4,510.97590752520597,8,5
3691,26,343.04644171143656,19,129
3692,27,728.9203135969966,14,159
3693,46,514.833170453572,5,251
3694,43,138.46461116130172,9,276
3695,27,752.5607109029038,13,83
3696,42,108.23660712184983,9,320
3697,6,840.6586763985638,14,118
3698,15,932.1079721453572,5,29
3699,30,329.2208372830054,2,358
3700,42,926.8812069303016,7,138
3701,37,795.0780775313129,16,157
3702,37,923.2112548937322,11,31
3703,42,669.6074355516392,11,331
3704,37,243.28759902720765,12,286
3705,35,895.5780045418628,13,153
3706,23,192.4224254090363,8,336
3707,6,220.92994550736017,16,58
3708,4,278.3523602389601,1,313
3709,18,311.20384837171883,13,87
3710,9,519.3348457097203,11,123
3711,49,716.3227868297037,4,191
3712,29,926.9460926566769,4,353
3713,13,97.55321146214742,15,293
3714,47,954.8256686059535,3,314
3715,17,922.1097374258452,19,28
3716,45,63.45929925922855,2,155
3717,32,366.71792631464706,6,230
3718,48,815.0119563963431,8,37
3719,22,615.4607800246071,17,6
3720,4,781.3030039479527,5,318
3721,5,721.8430054019886,2,225
3722,37,501.80241199589193,12,33
3723,41,50.80586549218254,5,89
3724,49,588.4255200438561,10,334
3725,13,58.080986528703015,9,40
3726,34,607.6894503597796,8,169
3727,45,802.4067538687415,1,298
3728,22,589.1418312148994,6,18
3729,23,997.0515865160801,11,15
3730,3,461.30783517862875,3,132
3731,42,751.3391889679476,15,290
3732,34,670.5411588244884,11,318
3733,32,991.5173746425071,5,294
3734,45,716.0868150263341,16,209
3735,49,172.3904241447955,7,327
3736,21,955.9625293530685,6,279
3737,46,671.0994541813037,9,276
3738,44,68.744848498326,7,309
3739,21,660.9926227267663,3,277
3740,44,884.2882126080273,11,76
3741,11,581.2714433701248,12,298
3742,39,360.4794416516911,11,313
3743,4,822.7005377299098,2,347
3744,1,784.6868881237712,1,112
3745,28,548.7403326889878,2,266
3746,24,162.81815219694133,14,72
3747,35,258.47662066794953,13,317
3748,13,741.0991324642447,5,21
3749,47,808.0213437409782,2,188
3750,34,286.4726252605799,19,121
3751,11,374.30522641491876,17,342
3752,36,86.8555663972972,11,141
3753,17,716.3273288828348,16,304
3754,35,13.541769154031034,18,204
3755,18,56.07610600687739,8,209
3756,40,14.300627106249012,2,9
3757,22,648.8663875042406,17,185
3758,24,423.21325642354105,11,296
3759,19,304.5712937298969,14,332
3760,37,913.5740002535392,16,201
3761,39,200.8747667298406,15,64
3762,21,395.47433027758655,15,350
3763,8,940.9086829184741,3,326
3764,28,432.835497208672,7,320
3765,5,559.1467487905873,12,25
3766,17,89.53349790379269,3,156
3767,37,792.2647230245277,19,221
3768,36,428.53118931735577,10,292
3769,19,802.5099733524986,8,139
3770,27,261.2596661304322,16,21
3771,34,428.25396305579596,16,154
3772,11,788.6834470013603,12,68
3773,45,974.1389893732033,5,41
3774,47,69.02926914339618,6,15
3775,12,814.3316156447153,6,279
3776,21,307.6821769508391,8,169
3777,11,555.2358480821614,17,134
3778,39,297.1913423012404,12,199
3779,28,617.3110178423103,14,238
3780,5,360.2648023375358,2,112
3781,17,340.27874206790466,19,52
3782,20,47.55892980657617,6,137
3783,41,155.49080184477342,18,255
3784,46,917.9074168768241,4,115
3785,12,998.2946545845139,5,158
